DATE,spindx
19840404,157.54
19840405,155.04
19840406,155.48
19840409,155.45
19840410,155.87
19840411,155.00
19840412,157.73
19840413,157.31
19840416,158.32
19840417,158.97
19840418,157.90
19840419,158.02
19840423,156.80
19840424,158.07
19840425,158.65
19840426,160.30
19840427,159.89
19840430,160.05
19840501,161.68
19840502,161.90
19840503,161.20
19840504,159.11
19840507,159.47
19840508,160.52
19840509,160.11
19840510,160.00
19840511,158.49
19840514,157.50
19840515,158.00
19840516,157.99
19840517,156.57
19840518,155.78
19840521,154.73
19840522,153.88
19840523,153.15
19840524,151.23
19840525,151.62
19840529,150.29
19840530,150.35
19840531,150.55
19840601,153.24
19840604,154.34
19840605,153.65
19840606,155.01
19840607,154.92
19840608,155.17
19840611,153.06
19840612,152.19
19840613,152.13
19840614,150.39
19840615,149.03
19840618,151.73
19840619,152.61
19840620,154.84
19840621,154.51
19840622,154.46
19840625,153.97
19840626,152.71
19840627,151.64
19840628,152.84
19840629,153.18
19840702,153.20
19840703,153.70
19840705,152.76
19840706,152.24
19840709,153.36
19840710,152.89
19840711,150.56
19840712,150.03
19840713,150.88
19840716,151.60
19840717,152.38
19840718,151.40
19840719,150.37
19840720,149.55
19840723,148.95
19840724,147.82
19840725,148.83
19840726,150.08
19840727,151.19
19840730,150.19
19840731,150.66
19840801,154.08
19840802,157.99
19840803,162.35
19840806,162.60
19840807,162.71
19840808,161.75
19840809,165.54
19840810,165.42
19840813,165.43
19840814,164.42
19840815,162.80
19840816,163.77
19840817,164.14
19840820,164.94
19840821,167.83
19840822,167.06
19840823,167.12
19840824,167.51
19840827,166.44
19840828,167.40
19840829,167.10
19840830,166.60
19840831,166.68
19840904,164.88
19840905,164.29
19840906,165.65
19840907,164.37
19840910,164.26
19840911,164.45
19840912,164.68
19840913,167.94
19840914,168.78
19840917,168.87
19840918,167.65
19840919,166.94
19840920,167.47
19840921,165.67
19840924,165.28
19840925,165.62
19840926,166.28
19840927,166.96
19840928,166.10
19841001,164.62
19841002,163.59
19841003,162.44
19841004,162.92
19841005,162.68
19841008,162.13
19841009,161.67
19841010,162.11
19841011,162.78
19841012,164.18
19841015,165.77
19841016,164.78
19841017,164.14
19841018,168.10
19841019,167.96
19841022,167.36
19841023,167.09
19841024,167.20
19841025,166.31
19841026,165.29
19841029,164.78
19841030,166.84
19841031,166.09
19841101,167.49
19841102,167.42
19841105,168.58
19841106,170.41
19841107,169.17
19841108,168.68
19841109,167.60
19841112,167.36
19841113,165.97
19841114,165.99
19841115,165.89
19841116,164.10
19841119,163.10
19841120,164.18
19841121,164.52
19841123,166.92
19841126,165.55
19841127,166.29
19841128,165.02
19841129,163.91
19841130,163.58
19841203,162.82
19841204,163.38
19841205,162.10
19841206,162.76
19841207,162.26
19841210,162.83
19841211,163.07
19841212,162.63
19841213,161.81
19841214,162.69
19841217,163.61
19841218,168.11
19841219,167.16
19841220,166.38
19841221,165.51
19841224,166.76
19841226,166.47
19841227,165.75
19841228,166.26
19841231,167.24
19850102,165.37
19850103,164.57
19850104,163.68
19850107,164.24
19850108,163.99
19850109,165.18
19850110,168.31
19850111,167.91
19850114,170.51
19850115,170.80
19850116,171.19
19850117,170.73
19850118,171.32
19850121,175.23
19850122,175.48
19850123,177.30
19850124,176.71
19850125,177.35
19850128,177.39
19850129,179.18
19850130,179.39
19850131,179.63
19850201,178.63
19850204,180.35
19850205,180.61
19850206,180.43
19850207,181.82
19850208,182.19
19850211,180.51
19850212,180.56
19850213,183.35
19850214,182.41
19850215,181.60
19850219,181.33
19850220,181.18
19850221,180.19
19850222,179.36
19850225,179.23
19850226,181.17
19850227,180.71
19850228,181.19
19850301,183.23
19850304,182.06
19850305,182.23
19850306,180.65
19850307,179.51
19850308,179.10
19850311,178.79
19850312,179.66
19850313,178.19
19850314,177.84
19850315,176.53
19850318,176.88
19850319,179.54
19850320,179.08
19850321,179.35
19850322,179.04
19850325,177.97
19850326,178.43
19850327,179.54
19850328,179.54
19850329,180.66
19850401,181.27
19850402,180.53
19850403,179.11
19850404,179.03
19850408,178.03
19850409,178.21
19850410,179.42
19850411,180.19
19850412,180.54
19850415,180.92
19850416,181.20
19850417,181.68
19850418,180.84
19850419,181.11
19850422,180.70
19850423,181.88
19850424,182.26
19850425,183.43
19850426,182.18
19850429,180.63
19850430,179.83
19850501,178.37
19850502,179.01
19850503,180.08
19850506,179.99
19850507,180.76
19850508,180.62
19850509,181.92
19850510,184.28
19850513,184.61
19850514,183.87
19850515,184.54
19850516,185.66
19850517,187.42
19850520,189.72
19850521,189.64
19850522,188.56
19850523,187.60
19850524,188.29
19850528,187.86
19850529,187.68
19850530,187.75
19850531,189.55
19850603,189.32
19850604,190.04
19850605,190.16
19850606,191.06
19850607,189.68
19850610,189.51
19850611,189.04
19850612,187.61
19850613,185.33
19850614,187.10
19850617,186.53
19850618,187.34
19850619,186.63
19850620,186.73
19850621,189.61
19850624,189.15
19850625,189.74
19850626,190.06
19850627,191.23
19850628,191.85
19850701,192.43
19850702,192.01
19850703,191.45
19850705,192.52
19850708,191.93
19850709,191.05
19850710,192.37
19850711,192.94
19850712,193.29
19850715,192.72
19850716,194.72
19850717,195.65
19850718,194.38
19850719,195.13
19850722,194.35
19850723,192.55
19850724,191.58
19850725,192.06
19850726,192.40
19850729,189.60
19850730,189.93
19850731,190.92
19850801,192.11
19850802,191.48
19850805,190.62
19850806,187.93
19850807,187.68
19850808,188.95
19850809,188.32
19850812,187.63
19850813,187.30
19850814,187.41
19850815,187.26
19850816,186.10
19850819,186.38
19850820,188.08
19850821,189.16
19850822,187.36
19850823,187.17
19850826,187.31
19850827,188.10
19850828,188.83
19850829,188.93
19850830,188.63
19850903,187.91
19850904,187.37
19850905,187.27
19850906,188.24
19850909,188.25
19850910,186.90
19850911,185.03
19850912,183.69
19850913,182.91
19850916,182.88
19850917,181.36
19850918,181.71
19850919,183.39
19850920,182.05
19850923,184.30
19850924,182.62
19850925,180.66
19850926,181.29
19850930,182.08
19851001,185.07
19851002,184.06
19851003,184.36
19851004,183.22
19851007,181.87
19851008,181.87
19851009,182.52
19851010,182.78
19851011,184.28
19851014,186.37
19851015,186.08
19851016,187.98
19851017,187.66
19851018,187.04
19851021,186.96
19851022,188.04
19851023,189.09
19851024,188.50
19851025,187.52
19851028,187.76
19851029,189.23
19851030,190.07
19851031,189.82
19851101,191.53
19851104,191.25
19851105,192.37
19851106,192.76
19851107,192.62
19851108,193.72
19851111,197.29
19851112,198.08
19851113,197.10
19851114,199.06
19851115,198.11
19851118,198.71
19851119,198.67
19851120,198.99
19851121,201.41
19851122,201.52
19851125,200.35
19851126,200.67
19851127,202.54
19851129,202.17
19851202,200.46
19851203,200.86
19851204,204.23
19851205,203.88
19851206,202.99
19851209,204.25
19851210,204.39
19851211,206.31
19851212,206.73
19851213,209.94
19851216,212.02
19851217,210.65
19851218,209.81
19851219,210.02
19851220,210.94
19851223,208.57
19851224,207.14
19851226,207.65
19851227,209.61
19851230,210.68
19851231,211.28
19860102,209.59
19860103,210.88
19860106,210.65
19860107,213.80
19860108,207.97
19860109,206.11
19860110,205.96
19860113,206.72
19860114,206.64
19860115,208.26
19860116,209.17
19860117,208.43
19860120,207.53
19860121,205.79
19860122,203.49
19860123,204.25
19860124,206.43
19860127,207.39
19860128,209.81
19860129,210.29
19860130,209.33
19860131,211.78
19860203,213.96
19860204,212.79
19860205,212.96
19860206,213.47
19860207,214.56
19860210,216.24
19860211,215.92
19860212,215.97
19860213,217.40
19860214,219.76
19860218,222.45
19860219,219.76
19860220,222.22
19860221,224.62
19860224,224.34
19860225,223.79
19860226,224.04
19860227,226.77
19860228,226.92
19860303,225.42
19860304,224.38
19860305,224.34
19860306,225.13
19860307,225.57
19860310,226.58
19860311,231.69
19860312,232.54
19860313,233.19
19860314,236.55
19860317,234.67
19860318,235.78
19860319,235.60
19860320,236.54
19860321,233.34
19860324,235.33
19860325,234.72
19860326,237.30
19860327,238.97
19860331,238.90
19860401,235.14
19860402,235.71
19860403,232.47
19860404,228.69
19860407,228.63
19860408,233.52
19860409,233.75
19860410,236.44
19860411,235.97
19860414,237.28
19860415,237.73
19860416,242.22
19860417,243.03
19860418,242.38
19860421,244.74
19860422,242.42
19860423,241.75
19860424,242.02
19860425,242.29
19860428,243.08
19860429,240.51
19860430,235.52
19860501,235.16
19860502,234.79
19860505,237.73
19860506,237.24
19860507,236.08
19860508,237.13
19860509,237.85
19860512,237.58
19860513,236.41
19860514,237.54
19860515,234.43
19860516,232.76
19860519,233.20
19860520,236.11
19860521,235.45
19860522,240.12
19860523,241.35
19860527,244.75
19860528,246.63
19860529,247.98
19860530,247.35
19860602,245.04
19860603,245.51
19860604,243.94
19860605,245.65
19860606,245.67
19860609,239.96
19860610,239.58
19860611,241.13
19860612,241.49
19860613,245.73
19860616,246.13
19860617,244.35
19860618,244.99
19860619,244.06
19860620,247.58
19860623,245.26
19860624,247.03
19860625,248.93
19860626,248.74
19860627,249.60
19860630,250.84
19860701,252.04
19860702,252.70
19860703,251.79
19860707,244.05
19860708,241.59
19860709,242.82
19860710,243.01
19860711,242.22
19860714,238.11
19860715,233.66
19860716,235.01
19860717,236.07
19860718,236.36
19860721,236.24
19860722,238.18
19860723,238.67
19860724,237.95
19860725,240.22
19860728,236.01
19860729,234.55
19860730,236.59
19860731,236.12
19860801,234.91
19860804,235.99
19860805,237.03
19860806,236.84
19860807,237.04
19860808,236.88
19860811,240.68
19860812,243.34
19860813,245.67
19860814,246.25
19860815,247.15
19860818,247.38
19860819,246.51
19860820,249.77
19860821,249.67
19860822,250.19
19860825,247.81
19860826,252.84
19860827,253.30
19860828,252.84
19860829,252.93
19860902,248.52
19860903,250.08
19860904,253.83
19860905,250.47
19860908,248.14
19860909,247.67
19860910,247.06
19860911,235.18
19860912,230.67
19860915,231.94
19860916,231.72
19860917,231.68
19860918,232.31
19860919,232.21
19860922,234.93
19860923,235.67
19860924,236.28
19860925,231.83
19860926,232.23
19860929,229.91
19860930,231.32
19861001,233.60
19861002,233.92
19861003,233.71
19861006,234.78
19861007,234.41
19861008,236.68
19861009,235.85
19861010,235.48
19861013,235.91
19861014,235.37
19861015,238.80
19861016,239.53
19861017,238.84
19861020,235.97
19861021,235.88
19861022,236.26
19861023,239.28
19861024,238.26
19861027,238.77
19861028,239.26
19861029,240.94
19861030,243.71
19861031,243.98
19861103,245.80
19861104,246.20
19861105,246.58
19861106,245.87
19861107,245.77
19861110,246.13
19861111,247.08
19861112,246.64
19861113,243.02
19861114,244.50
19861117,243.21
19861118,236.78
19861119,237.66
19861120,242.05
19861121,245.86
19861124,247.45
19861125,248.17
19861126,248.77
19861128,249.22
19861201,249.05
19861202,254.00
19861203,253.85
19861204,253.04
19861205,251.17
19861208,251.16
19861209,249.28
19861210,250.96
19861211,248.17
19861212,247.35
19861215,248.21
19861216,250.04
19861217,247.56
19861218,246.78
19861219,249.73
19861222,248.75
19861223,246.34
19861224,246.75
19861226,246.92
19861229,244.67
19861230,243.37
19861231,242.17
19870102,246.45
19870105,252.19
19870106,252.78
19870107,255.33
19870108,257.28
19870109,258.73
19870112,260.30
19870113,259.95
19870114,262.64
19870115,265.49
19870116,266.28
19870119,269.34
19870120,269.04
19870121,267.84
19870122,273.91
19870123,270.10
19870126,269.61
19870127,273.75
19870128,275.40
19870129,274.24
19870130,274.08
19870202,276.45
19870203,275.99
19870204,279.64
19870205,281.16
19870206,280.04
19870209,278.16
19870210,275.07
19870211,277.54
19870212,275.62
19870213,279.70
19870217,285.49
19870218,285.42
19870219,285.57
19870220,285.48
19870223,282.38
19870224,282.88
19870225,284.00
19870226,282.96
19870227,284.20
19870302,283.00
19870303,284.12
19870304,288.62
19870305,290.52
19870306,290.66
19870309,288.30
19870310,290.86
19870311,290.31
19870312,291.22
19870313,289.89
19870316,288.23
19870317,292.47
19870318,292.78
19870319,294.08
19870320,298.17
19870323,301.16
19870324,301.64
19870325,300.38
19870326,300.93
19870327,296.13
19870330,289.20
19870331,291.70
19870401,292.39
19870402,293.63
19870403,300.41
19870406,301.95
19870407,296.69
19870408,297.26
19870409,292.86
19870410,292.49
19870413,285.62
19870414,279.16
19870415,284.44
19870416,286.91
19870420,286.09
19870421,293.07
19870422,287.19
19870423,286.82
19870424,281.52
19870427,281.83
19870428,282.51
19870429,284.57
19870430,288.36
19870501,288.03
19870504,289.36
19870505,295.34
19870506,295.47
19870507,294.71
19870508,293.37
19870511,291.57
19870512,293.30
19870513,293.98
19870514,294.24
19870515,287.43
19870518,286.65
19870519,279.62
19870520,278.21
19870521,280.17
19870522,282.16
19870526,289.11
19870527,288.73
19870528,290.76
19870529,290.10
19870601,289.83
19870602,288.46
19870603,293.47
19870604,295.09
19870605,293.45
19870608,296.72
19870609,297.28
19870610,297.47
19870611,298.73
19870612,301.62
19870615,303.14
19870616,304.76
19870617,304.81
19870618,305.69
19870619,306.97
19870622,309.65
19870623,308.43
19870624,306.86
19870625,308.96
19870626,307.16
19870629,307.90
19870630,304.00
19870701,302.94
19870702,305.63
19870706,304.92
19870707,307.40
19870708,308.29
19870709,307.52
19870710,308.39
19870713,307.63
19870714,310.68
19870715,310.42
19870716,312.70
19870717,314.59
19870720,311.39
19870721,308.55
19870722,308.47
19870723,307.81
19870724,309.27
19870727,310.65
19870728,312.33
19870729,315.65
19870730,318.05
19870731,318.66
19870803,317.57
19870804,316.23
19870805,318.45
19870806,322.09
19870807,323.00
19870810,328.00
19870811,333.33
19870812,332.39
19870813,334.65
19870814,333.99
19870817,334.11
19870818,329.25
19870819,329.83
19870820,334.84
19870821,335.90
19870824,333.33
19870825,336.77
19870826,334.57
19870827,331.38
19870828,327.04
19870831,329.80
19870901,323.40
19870902,321.68
19870903,320.21
19870904,316.70
19870908,313.56
19870909,313.92
19870910,317.13
19870911,321.98
19870914,323.08
19870915,317.74
19870916,314.86
19870917,314.93
19870918,314.86
19870921,310.54
19870922,319.50
19870923,321.19
19870924,319.72
19870925,320.16
19870928,323.20
19870929,321.69
19870930,321.83
19871001,327.33
19871002,328.07
19871005,328.08
19871006,319.22
19871007,318.54
19871008,314.16
19871009,311.07
19871012,309.39
19871013,314.52
19871014,305.23
19871015,298.08
19871016,282.70
19871019,224.84
19871020,236.83
19871021,258.38
19871022,248.25
19871023,248.22
19871026,227.67
19871027,233.19
19871028,233.28
19871029,244.77
19871030,251.79
19871102,255.75
19871103,250.82
19871104,248.96
19871105,254.48
19871106,250.41
19871109,243.17
19871110,239.00
19871111,241.90
19871112,248.52
19871113,245.64
19871116,246.76
19871117,243.04
19871118,245.55
19871119,240.05
19871120,242.00
19871123,242.99
19871124,246.39
19871125,244.10
19871127,240.34
19871130,230.30
19871201,232.00
19871202,233.45
19871203,225.21
19871204,223.92
19871207,228.76
19871208,234.91
19871209,238.89
19871210,233.57
19871211,235.32
19871214,242.19
19871215,242.80
19871216,248.08
19871217,242.98
19871218,249.16
19871221,249.54
19871222,249.95
19871223,253.16
19871224,252.02
19871228,245.57
19871229,244.59
19871230,247.86
19871231,247.08
19880104,255.94
19880105,258.63
19880106,258.89
19880107,261.07
19880108,243.40
19880111,247.49
19880112,245.42
19880113,245.81
19880114,245.88
19880115,252.05
19880118,251.88
19880119,249.32
19880120,242.63
19880121,243.14
19880122,246.50
19880125,252.17
19880126,249.57
19880127,249.38
19880128,253.29
19880129,257.07
19880201,255.04
19880202,255.57
19880203,252.21
19880204,252.21
19880205,250.96
19880208,249.10
19880209,251.72
19880210,256.66
19880211,255.95
19880212,257.63
19880216,259.83
19880217,259.21
19880218,257.91
19880219,261.61
19880222,265.64
19880223,265.02
19880224,264.43
19880225,261.58
19880226,262.46
19880229,267.82
19880301,267.22
19880302,267.98
19880303,267.88
19880304,267.30
19880307,267.38
19880308,269.43
19880309,269.06
19880310,263.84
19880311,264.94
19880314,266.37
19880315,266.13
19880316,268.65
19880317,271.22
19880318,271.12
19880321,268.74
19880322,268.84
19880323,268.91
19880324,263.35
19880325,258.51
19880328,258.06
19880329,260.07
19880330,258.07
19880331,258.89
19880404,256.09
19880405,258.51
19880406,265.49
19880407,266.16
19880408,269.43
19880411,270.16
19880412,271.37
19880413,271.57
19880414,259.75
19880415,259.77
19880418,259.21
19880419,257.92
19880420,256.13
19880421,256.42
19880422,260.14
19880425,262.46
19880426,263.93
19880427,263.80
19880428,262.61
19880429,261.33
19880502,261.56
19880503,263.00
19880504,260.32
19880505,258.79
19880506,257.48
19880509,256.54
19880510,257.62
19880511,253.31
19880512,253.85
19880513,256.78
19880516,258.71
19880517,255.39
19880518,251.35
19880519,252.57
19880520,253.02
19880523,250.83
19880524,253.51
19880525,253.76
19880526,254.63
19880527,253.42
19880531,262.16
19880601,266.69
19880602,265.33
19880603,266.45
19880606,267.05
19880607,265.17
19880608,271.52
19880609,270.20
19880610,271.26
19880613,271.43
19880614,274.30
19880615,274.45
19880616,269.77
19880617,270.68
19880620,268.94
19880621,271.67
19880622,275.66
19880623,274.82
19880624,273.78
19880627,269.06
19880628,272.31
19880629,270.98
19880630,273.50
19880701,271.78
19880705,275.81
19880706,272.02
19880707,271.78
19880708,270.02
19880711,270.55
19880712,267.85
19880713,269.32
19880714,270.26
19880715,272.05
19880718,270.51
19880719,268.47
19880720,270.00
19880721,266.66
19880722,263.50
19880725,264.68
19880726,265.19
